source,headline,description,url,published_date,stock_symbol,scraped_at,clean_text,sentiment_label,sentiment_confidence,sentiment_score,date
Synthetic,TSLA updates investors on ongoing business operations,TSLA updates investors on ongoing business operations,http://example.com/news/50,2026-01-11 22:13:59.333464,TSLA,2026-02-08 22:13:59.341675,TSLA updates investors on ongoing business operations TSLA updates investors on ongoing business operations,neutral,0.9396649599075317,0.0,2026-01-11
Synthetic,GOOGL maintains steady performance in quarterly report,GOOGL maintains steady performance in quarterly report,http://example.com/news/51,2026-01-31 22:13:59.333464,GOOGL,2026-02-08 22:13:59.341675,GOOGL maintains steady performance in quarterly report GOOGL maintains steady performance in quarterly report,positive,0.49304649233818054,0.49304649233818054,2026-01-31
Synthetic,AAPL receives upgrade from major investment bank,AAPL receives upgrade from major investment bank,http://example.com/news/52,2026-01-15 22:13:59.333464,AAPL,2026-02-08 22:13:59.341675,AAPL receives upgrade from major investment bank AAPL receives upgrade from major investment bank,positive,0.7621269822120667,0.7621269822120667,2026-01-15
Synthetic,NFLX stock surges on positive market sentiment and strong guidance,NFLX stock surges on positive market sentiment and strong guidance,http://example.com/news/53,2026-01-24 22:13:59.333464,NFLX,2026-02-08 22:13:59.341675,NFLX stock surges on positive market sentiment and strong guidance NFLX stock surges on positive market sentiment and strong guidance,positive,0.9366973638534546,0.9366973638534546,2026-01-24
Synthetic,"META faces increased competition, market share concerns","META faces increased competition, market share concerns",http://example.com/news/54,2026-01-15 22:13:59.333464,META,2026-02-08 22:13:59.341675,"META faces increased competition, market share concerns META faces increased competition, market share concerns",neutral,0.6448037028312683,0.0,2026-01-15
Synthetic,"NFLX faces increased competition, market share concerns","NFLX faces increased competition, market share concerns",http://example.com/news/55,2026-01-15 22:13:59.333464,NFLX,2026-02-08 22:13:59.341675,"NFLX faces increased competition, market share concerns NFLX faces increased competition, market share concerns",negative,0.4830312132835388,-0.4830312132835388,2026-01-15
Synthetic,META receives upgrade from major investment bank,META receives upgrade from major investment bank,http://example.com/news/56,2026-01-25 22:13:59.333464,META,2026-02-08 22:13:59.342675,META receives upgrade from major investment bank META receives upgrade from major investment bank,positive,0.5545334815979004,0.5545334815979004,2026-01-25
Synthetic,GOOGL announces layoffs amid cost-cutting measures,GOOGL announces layoffs amid cost-cutting measures,http://example.com/news/57,2026-01-11 22:13:59.333464,GOOGL,2026-02-08 22:13:59.342675,GOOGL announces layoffs amid cost-cutting measures GOOGL announces layoffs amid cost-cutting measures,negative,0.9580582976341248,-0.9580582976341248,2026-01-11
Synthetic,"NFLX holds annual shareholder meeting, no major announcements","NFLX holds annual shareholder meeting, no major announcements",http://example.com/news/58,2026-01-16 22:13:59.333464,NFLX,2026-02-08 22:13:59.342675,"NFLX holds annual shareholder meeting, no major announcements NFLX holds annual shareholder meeting, no major announcements",neutral,0.9403738975524902,0.0,2026-01-16
Synthetic,TSLA announces layoffs amid cost-cutting measures,TSLA announces layoffs amid cost-cutting measures,http://example.com/news/59,2026-01-11 22:13:59.333464,TSLA,2026-02-08 22:13:59.342675,TSLA announces layoffs amid cost-cutting measures TSLA announces layoffs amid cost-cutting measures,negative,0.9567657113075256,-0.9567657113075256,2026-01-11
Synthetic,META maintains steady performance in quarterly report,META maintains steady performance in quarterly report,http://example.com/news/60,2026-01-29 22:13:59.333464,META,2026-02-08 22:13:59.342675,META maintains steady performance in quarterly report META maintains steady performance in quarterly report,positive,0.40604257583618164,0.40604257583618164,2026-01-29
Synthetic,GOOGL maintains steady performance in quarterly report,GOOGL maintains steady performance in quarterly report,http://example.com/news/61,2026-01-28 22:13:59.333464,GOOGL,2026-02-08 22:13:59.342675,GOOGL maintains steady performance in quarterly report GOOGL maintains steady performance in quarterly report,positive,0.49304649233818054,0.49304649233818054,2026-01-28
Synthetic,MSFT receives upgrade from major investment bank,MSFT receives upgrade from major investment bank,http://example.com/news/62,2026-01-26 22:13:59.333464,MSFT,2026-02-08 22:13:59.343675,MSFT receives upgrade from major investment bank MSFT receives upgrade from major investment bank,positive,0.6745070815086365,0.6745070815086365,2026-01-26
Synthetic,ADBE receives upgrade from major investment bank,ADBE receives upgrade from major investment bank,http://example.com/news/63,2026-01-12 22:13:59.333464,ADBE,2026-02-08 22:13:59.343675,ADBE receives upgrade from major investment bank ADBE receives upgrade from major investment bank,positive,0.5176183581352234,0.5176183581352234,2026-01-12
Synthetic,META receives upgrade from major investment bank,META receives upgrade from major investment bank,http://example.com/news/64,2026-01-29 22:13:59.333464,META,2026-02-08 22:13:59.343675,META receives upgrade from major investment bank META receives upgrade from major investment bank,positive,0.5545334815979004,0.5545334815979004,2026-01-29
Synthetic,"AMZN misses earnings expectations, shares decline","AMZN misses earnings expectations, shares decline",http://example.com/news/65,2026-01-29 22:13:59.333464,AMZN,2026-02-08 22:13:59.343675,"AMZN misses earnings expectations, shares decline AMZN misses earnings expectations, shares decline",negative,0.9409411549568176,-0.9409411549568176,2026-01-29
Synthetic,NVDA updates investors on ongoing business operations,NVDA updates investors on ongoing business operations,http://example.com/news/66,2026-02-02 22:13:59.333464,NVDA,2026-02-08 22:13:59.343675,NVDA updates investors on ongoing business operations NVDA updates investors on ongoing business operations,neutral,0.9378575682640076,0.0,2026-02-02
Synthetic,ADBE stock drops on weak guidance and market concerns,ADBE stock drops on weak guidance and market concerns,http://example.com/news/67,2026-02-08 22:13:59.333464,ADBE,2026-02-08 22:13:59.343675,ADBE stock drops on weak guidance and market concerns ADBE stock drops on weak guidance and market concerns,negative,0.9622333645820618,-0.9622333645820618,2026-02-08
Synthetic,NVDA receives upgrade from major investment bank,NVDA receives upgrade from major investment bank,http://example.com/news/68,2026-01-15 22:13:59.333464,NVDA,2026-02-08 22:13:59.343675,NVDA receives upgrade from major investment bank NVDA receives upgrade from major investment bank,positive,0.7412937879562378,0.7412937879562378,2026-01-15
Synthetic,TSLA announces regular dividend payment to shareholders,TSLA announces regular dividend payment to shareholders,http://example.com/news/69,2026-02-07 22:13:59.333464,TSLA,2026-02-08 22:13:59.343675,TSLA announces regular dividend payment to shareholders TSLA announces regular dividend payment to shareholders,neutral,0.9284616112709045,0.0,2026-02-07
Synthetic,NFLX announces strategic partnership with major tech company,NFLX announces strategic partnership with major tech company,http://example.com/news/70,2026-01-29 22:13:59.333464,NFLX,2026-02-08 22:13:59.344725,NFLX announces strategic partnership with major tech company NFLX announces strategic partnership with major tech company,neutral,0.7215940952301025,0.0,2026-01-29
Synthetic,NVDA announces layoffs amid cost-cutting measures,NVDA announces layoffs amid cost-cutting measures,http://example.com/news/71,2026-01-22 22:13:59.333464,NVDA,2026-02-08 22:13:59.344725,NVDA announces layoffs amid cost-cutting measures NVDA announces layoffs amid cost-cutting measures,negative,0.9588199257850647,-0.9588199257850647,2026-01-22
Synthetic,"META reports strong quarterly earnings, beating analyst expectations","META reports strong quarterly earnings, beating analyst expectations",http://example.com/news/72,2026-02-02 22:13:59.333464,META,2026-02-08 22:13:59.344725,"META reports strong quarterly earnings, beating analyst expectations META reports strong quarterly earnings, beating analyst expectations",positive,0.9503942131996155,0.9503942131996155,2026-02-02
Synthetic,Analysts maintain neutral rating on GOOGL stock,Analysts maintain neutral rating on GOOGL stock,http://example.com/news/73,2026-02-02 22:13:59.333464,GOOGL,2026-02-08 22:13:59.344725,Analysts maintain neutral rating on GOOGL stock Analysts maintain neutral rating on GOOGL stock,neutral,0.8782358765602112,0.0,2026-02-02
Synthetic,MSFT announces regular dividend payment to shareholders,MSFT announces regular dividend payment to shareholders,http://example.com/news/74,2026-01-25 22:13:59.333464,MSFT,2026-02-08 22:13:59.344725,MSFT announces regular dividend payment to shareholders MSFT announces regular dividend payment to shareholders,neutral,0.9402458071708679,0.0,2026-01-25
Synthetic,Analysts maintain neutral rating on META stock,Analysts maintain neutral rating on META stock,http://example.com/news/75,2026-01-21 22:13:59.333464,META,2026-02-08 22:13:59.344725,Analysts maintain neutral rating on META stock Analysts maintain neutral rating on META stock,neutral,0.8977025747299194,0.0,2026-01-21
Synthetic,Analysts maintain neutral rating on ADBE stock,Analysts maintain neutral rating on ADBE stock,http://example.com/news/76,2026-01-13 22:13:59.333464,ADBE,2026-02-08 22:13:59.344725,Analysts maintain neutral rating on ADBE stock Analysts maintain neutral rating on ADBE stock,neutral,0.9036597013473511,0.0,2026-01-13
Synthetic,META maintains steady performance in quarterly report,META maintains steady performance in quarterly report,http://example.com/news/77,2026-01-25 22:13:59.333464,META,2026-02-08 22:13:59.344725,META maintains steady performance in quarterly report META maintains steady performance in quarterly report,positive,0.40604257583618164,0.40604257583618164,2026-01-25
Synthetic,"GOOGL launches innovative new product, analysts bullish on growth","GOOGL launches innovative new product, analysts bullish on growth",http://example.com/news/78,2026-02-03 22:13:59.333464,GOOGL,2026-02-08 22:13:59.344725,"GOOGL launches innovative new product, analysts bullish on growth GOOGL launches innovative new product, analysts bullish on growth",positive,0.7943404316902161,0.7943404316902161,2026-02-03
Synthetic,"GOOGL holds annual shareholder meeting, no major announcements","GOOGL holds annual shareholder meeting, no major announcements",http://example.com/news/79,2026-01-29 22:13:59.333464,GOOGL,2026-02-08 22:13:59.344725,"GOOGL holds annual shareholder meeting, no major announcements GOOGL holds annual shareholder meeting, no major announcements",neutral,0.9398196339607239,0.0,2026-01-29
Synthetic,TSLA announces strategic partnership with major tech company,TSLA announces strategic partnership with major tech company,http://example.com/news/80,2026-01-31 22:13:59.333464,TSLA,2026-02-08 22:13:59.344725,TSLA announces strategic partnership with major tech company TSLA announces strategic partnership with major tech company,neutral,0.7292317748069763,0.0,2026-01-31
Synthetic,"ADBE reports strong quarterly earnings, beating analyst expectations","ADBE reports strong quarterly earnings, beating analyst expectations",http://example.com/news/81,2026-01-11 22:13:59.333464,ADBE,2026-02-08 22:13:59.345733,"ADBE reports strong quarterly earnings, beating analyst expectations ADBE reports strong quarterly earnings, beating analyst expectations",positive,0.9525424838066101,0.9525424838066101,2026-01-11
Synthetic,"CRM faces regulatory scrutiny, stock under pressure","CRM faces regulatory scrutiny, stock under pressure",http://example.com/news/82,2026-01-22 22:13:59.333464,CRM,2026-02-08 22:13:59.345733,"CRM faces regulatory scrutiny, stock under pressure CRM faces regulatory scrutiny, stock under pressure",neutral,0.6013134121894836,0.0,2026-01-22
Synthetic,ADBE announces layoffs amid cost-cutting measures,ADBE announces layoffs amid cost-cutting measures,http://example.com/news/83,2026-02-02 22:13:59.333464,ADBE,2026-02-08 22:13:59.345733,ADBE announces layoffs amid cost-cutting measures ADBE announces layoffs amid cost-cutting measures,negative,0.955996036529541,-0.955996036529541,2026-02-02
Synthetic,"META faces regulatory scrutiny, stock under pressure","META faces regulatory scrutiny, stock under pressure",http://example.com/news/84,2026-01-30 22:13:59.333464,META,2026-02-08 22:13:59.345733,"META faces regulatory scrutiny, stock under pressure META faces regulatory scrutiny, stock under pressure",neutral,0.6527485847473145,0.0,2026-01-30
Synthetic,AAPL stock drops on weak guidance and market concerns,AAPL stock drops on weak guidance and market concerns,http://example.com/news/85,2026-01-29 22:13:59.333464,AAPL,2026-02-08 22:13:59.345733,AAPL stock drops on weak guidance and market concerns AAPL stock drops on weak guidance and market concerns,negative,0.9625819325447083,-0.9625819325447083,2026-01-29
Synthetic,"TSLA reports strong quarterly earnings, beating analyst expectations","TSLA reports strong quarterly earnings, beating analyst expectations",http://example.com/news/86,2026-01-20 22:13:59.333464,TSLA,2026-02-08 22:13:59.345733,"TSLA reports strong quarterly earnings, beating analyst expectations TSLA reports strong quarterly earnings, beating analyst expectations",positive,0.9510233402252197,0.9510233402252197,2026-01-20
Synthetic,"CRM misses earnings expectations, shares decline","CRM misses earnings expectations, shares decline",http://example.com/news/87,2026-01-17 22:13:59.333464,CRM,2026-02-08 22:13:59.345733,"CRM misses earnings expectations, shares decline CRM misses earnings expectations, shares decline",negative,0.9458691477775574,-0.9458691477775574,2026-01-17
Synthetic,AAPL stock drops on weak guidance and market concerns,AAPL stock drops on weak guidance and market concerns,http://example.com/news/88,2026-02-05 22:13:59.333464,AAPL,2026-02-08 22:13:59.345733,AAPL stock drops on weak guidance and market concerns AAPL stock drops on weak guidance and market concerns,negative,0.9625819325447083,-0.9625819325447083,2026-02-05
Synthetic,NFLX announces layoffs amid cost-cutting measures,NFLX announces layoffs amid cost-cutting measures,http://example.com/news/89,2026-02-04 22:13:59.333464,NFLX,2026-02-08 22:13:59.345733,NFLX announces layoffs amid cost-cutting measures NFLX announces layoffs amid cost-cutting measures,negative,0.9548485279083252,-0.9548485279083252,2026-02-04
Synthetic,"GOOGL holds annual shareholder meeting, no major announcements","GOOGL holds annual shareholder meeting, no major announcements",http://example.com/news/90,2026-02-07 22:13:59.333464,GOOGL,2026-02-08 22:13:59.345733,"GOOGL holds annual shareholder meeting, no major announcements GOOGL holds annual shareholder meeting, no major announcements",neutral,0.9398196339607239,0.0,2026-02-07
Synthetic,Analysts maintain neutral rating on NFLX stock,Analysts maintain neutral rating on NFLX stock,http://example.com/news/91,2026-01-19 22:13:59.333464,NFLX,2026-02-08 22:13:59.345733,Analysts maintain neutral rating on NFLX stock Analysts maintain neutral rating on NFLX stock,neutral,0.9130390882492065,0.0,2026-01-19
Synthetic,"ADBE launches innovative new product, analysts bullish on growth","ADBE launches innovative new product, analysts bullish on growth",http://example.com/news/92,2026-02-04 22:13:59.333464,ADBE,2026-02-08 22:13:59.346732,"ADBE launches innovative new product, analysts bullish on growth ADBE launches innovative new product, analysts bullish on growth",positive,0.8618916869163513,0.8618916869163513,2026-02-04
Synthetic,NVDA announces strategic partnership with major tech company,NVDA announces strategic partnership with major tech company,http://example.com/news/93,2026-01-19 22:13:59.333464,NVDA,2026-02-08 22:13:59.346732,NVDA announces strategic partnership with major tech company NVDA announces strategic partnership with major tech company,neutral,0.5568829774856567,0.0,2026-01-19
Synthetic,Analysts maintain neutral rating on ADBE stock,Analysts maintain neutral rating on ADBE stock,http://example.com/news/94,2026-01-26 22:13:59.333464,ADBE,2026-02-08 22:13:59.346732,Analysts maintain neutral rating on ADBE stock Analysts maintain neutral rating on ADBE stock,neutral,0.9036597013473511,0.0,2026-01-26
Synthetic,NVDA stock drops on weak guidance and market concerns,NVDA stock drops on weak guidance and market concerns,http://example.com/news/95,2026-01-25 22:13:59.333464,NVDA,2026-02-08 22:13:59.346732,NVDA stock drops on weak guidance and market concerns NVDA stock drops on weak guidance and market concerns,negative,0.9638171792030334,-0.9638171792030334,2026-01-25
Synthetic,AMZN announces regular dividend payment to shareholders,AMZN announces regular dividend payment to shareholders,http://example.com/news/96,2026-02-04 22:13:59.333464,AMZN,2026-02-08 22:13:59.346732,AMZN announces regular dividend payment to shareholders AMZN announces regular dividend payment to shareholders,neutral,0.9293344020843506,0.0,2026-02-04
Synthetic,"AAPL faces increased competition, market share concerns","AAPL faces increased competition, market share concerns",http://example.com/news/97,2026-01-20 22:13:59.333464,AAPL,2026-02-08 22:13:59.346732,"AAPL faces increased competition, market share concerns AAPL faces increased competition, market share concerns",neutral,0.6124578714370728,0.0,2026-01-20
Synthetic,"NVDA holds annual shareholder meeting, no major announcements","NVDA holds annual shareholder meeting, no major announcements",http://example.com/news/98,2026-01-22 22:13:59.333464,NVDA,2026-02-08 22:13:59.346732,"NVDA holds annual shareholder meeting, no major announcements NVDA holds annual shareholder meeting, no major announcements",neutral,0.9374812245368958,0.0,2026-01-22
Synthetic,Analysts maintain neutral rating on META stock,Analysts maintain neutral rating on META stock,http://example.com/news/99,2026-01-28 22:13:59.333464,META,2026-02-08 22:13:59.347947,Analysts maintain neutral rating on META stock Analysts maintain neutral rating on META stock,neutral,0.8977025747299194,0.0,2026-01-28
